"SAMPLE_ID","hh_activation_score","hh_ligand_score","ARG1_log","MRC1_log","CD80_log","FOXP3_log","CD8A_log","CD274_log","PDCD1_log","CCL22_log","CCL17_log","CCL5_log","CXCL10_log","arg1_cxcl10_ratio_old","mrc1_cd8a_ratio_old","arg1_cxcl10_ratio_corrected","mrc1_cd8a_ratio_corrected"
"TCGA-23-2084-01",-0.100246951844576,-0.4881666022837,1,5.98047820945252,5.60824860277342,5.55447187148565,5.29798778625855,5.33061422566393,2.77163467795723,2.21441551224182,1,8.27345052315619,11.2263753284746,-2.61192485601308,0.148434914436309,-10.2263753284746,0.682490423193967
"TCGA-24-0975-01",-0.452797978192426,-0.4881666022837,1,7.57515413789671,1.73171512286179,5.99516209072282,6.51710099774856,2.32393966557897,3.8652526609176,3.65763675046488,2.14655234811671,9.01552931364082,8.67584914894761,-2.27438827719695,0.189986216249452,-7.67584914894761,1.05805314014814
"TCGA-24-1103-01",-0.0774597610683967,1.12144186460136,1,3.57443957826163,1.89571282808113,3.12545880289921,5.85204169128877,2.68297096827296,2.78376838185628,1,1.33000866293618,7.57284393109513,8.67084012060492,-2.27364122426087,-0.582938922135749,-7.67084012060492,-2.27760211302714
"TCGA-24-1413-01",0.141398715249549,0.675505625953947,1,6.53277036844678,3.86377073012825,4.64495925385095,5.06057849367187,5.93383226997679,3.04956433730463,2.52484144447467,1,7.28151594540378,10.6124864337974,-2.53760500607831,0.313725042151625,-9.6124864337974,1.47219187477491
"TCGA-24-1416-01",0.641785762359774,1.41618846739161,1,5.69873066222084,1,3.32348043338697,4.78210223358066,4.06431722565513,3.00572537961947,1.20007364470931,1.87094839968619,8.21387716277128,8.15427857123813,-2.19444619484755,0.212293628806485,-7.15427857123813,0.916628428640176
"TCGA-24-1417-01",-0.534499698412077,-0.4881666022837,1,8.64467768410819,6.27201614802801,6.54867451488472,8.12564280162614,6.38962250453343,5.01329481833415,4.46692084050915,2.88707173228034,9.96312156122602,12.1596210023001,-2.71804603487422,0.0798068410633385,-11.1596210023001,0.519034882482058
"TCGA-24-1418-01",-0.0713295277214306,-0.4881666022837,1,6.81587207431074,3.99401799832799,4.86131887146793,6.26777589959322,3.87194126450317,3.60866463209069,4.04994981947432,1.83612361133851,7.64274925727667,10.3260801333498,-2.5015767370988,0.104892919251935,-9.32608013334985,0.548096174717523
"TCGA-24-1419-01",0.138548154910864,1.15859596764083,1,5.46575522362445,1,3.30607933790988,2.74549100058783,2.49073093957467,3.02571504787961,2.40750182409241,1,3.37499518625577,9.34339726983082,-2.37063820891064,0.787664036301399,-8.34339726983082,2.72026422303662
"TCGA-24-1423-01",0.459955376332825,-0.21011001428079,1.4943615253344,6.06337940017821,3.54778814193661,5.32697185281527,6.14968744700014,4.52923509258625,4.88239870832342,2.74743720408026,1.53741161899688,8.6692834792475,11.1617315214989,-2.28560616115562,-0.0175215839065883,-9.66736999616447,-0.0863080468219273
"TCGA-24-1424-01",1.1333513937691,-0.360415601694796,1,7.8625125265317,4.07260404506629,4.02807759665116,6.38686408373745,5.31462123950208,3.31641489412925,1.78445011622871,1,7.95229609903664,10.7334427127307,-2.55255447192469,0.26275372879607,-9.73344271273071,1.47564844279425
"TCGA-24-1425-01",0.741862343645296,-0.4881666022837,1,8.77517291046171,4.58556038615632,5.96799002364832,6.68904230129816,3.81866284232694,4.19777947166943,3.93947540425876,1,8.98348623380249,9.47046198429996,-2.38825319405717,0.346318305733455,-8.47046198429996,2.08613060916356
"TCGA-24-1427-01",-0.141414246708672,-0.4881666022837,1,7.83677518343637,4.73342247714475,6.52005379405442,8.30179273426363,3.63585647168038,4.25035895123825,5.0118734342676,3.96680067949803,9.21134236696932,8.6608343651938,-2.27214779387939,-0.0739888126285526,-7.6608343651938,-0.465017550827265
"TCGA-24-1428-01",-0.424068917002939,-0.4881666022837,1,7.29382830433951,5.17087485799644,6.99224930843745,6.75758082313328,4.91505332181797,4.90659059437934,3.51345903708571,2.96096929536994,10.185823262154,12.7832538213009,-2.78484460105157,0.096431358737054,-11.7832538213009,0.536247481206233
"TCGA-24-1430-01",0.333745610194343,-0.478378858231923,1.05299680130234,5.7134998696271,1.46688005921051,3.59749023866849,4.58296971107691,2.08320876705552,2.0399667399058,2.27371886971005,1,5.02548932650095,6.0380309728468,-1.77744048345031,0.26603233652957,-4.98503417154446,1.13053015855019
"TCGA-24-1434-01",0.25012430388617,-0.4881666022837,1,8.49613293330232,5.19630867899276,6.66311348388404,5.92387034567739,4.61442832612433,3.00656547611219,4.13028809646406,2.07511461498812,8.38033797759519,10.3348226866143,-2.50268991771347,0.455761421461573,-9.33482268661428,2.57226258762493
"TCGA-24-1435-01",-0.219657557496066,-0.4881666022837,1,7.33352977252064,5.15089722310778,5.92478961010676,6.9857498666163,5.00013588630465,3.71325117559606,3.57123238314043,2.98058395960839,9.01200639207136,11.784671745273,-2.67634321381293,0.0614998129623208,-10.784671745273,0.34777990590434
"TCGA-24-1436-01",-0.937600660482998,-0.4881666022837,1,5.70598208689403,5.63186217707817,4.94625392025697,6.91014587508806,5.88498035051137,4.57196562088017,1.41582884098243,1.80303439384901,9.31307885443979,12.769163738252,-2.78336903581898,-0.238255671037014,-11.769163738252,-1.20416378819403
"TCGA-24-1463-01",1.21467831372738,-0.000489684876888941,1,6.68768923039827,4.07900776972045,5.38823006518185,5.8666398808978,4.25563661945304,4.53936526270323,3.75423395252415,1.01623584761321,8.63635532546195,9.52540616521201,-2.39580400145513,0.16294571348485,-8.52540616521201,0.821049349500468
"TCGA-24-1467-01",0.920365814700868,1.33859431048698,1,6.90827400163841,3.89973026344436,4.68467239223701,6.58833297487277,4.37357462310451,3.55838278042725,3.12176349705889,2.70470598492632,7.47709245514362,9.73057555085899,-2.42365555421584,0.059579872284764,-8.73057555085899,0.31994102676564
"TCGA-24-1469-01",0.101062779856804,-0.4881666022837,1,5.99711732160047,4.20548884332634,5.98682494847605,6.40025103391072,4.02442457678678,4.05659094814488,3.29320031242287,1,9.62115506355416,10.7686271051896,-2.55687412434955,-0.0808135294629215,-9.7686271051896,-0.40313371231025
